date time sender month day length count word ily miss baby sex sorry insult tired drag n_pos n_neg anger anticipation disgust fear joy sadness surprise trust negative positive
2019-08-02 17 Maik Aug Fri 10 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-02 17 Andrew Aug Fri 6 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
2019-08-02 17 Maik Aug Fri 13 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-02 17 Andrew Aug Fri 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1
2019-08-02 17 Maik Aug Fri 22 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-02 17 Andrew Aug Fri 22 19937 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
2019-08-02 17 Andrew Aug Fri 22 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-02 18 Andrew Aug Fri 50 19937 11 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 2
2019-08-02 18 Maik Aug Fri 90 13642 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-02 18 Andrew Aug Fri 3 19937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-02 18 Andrew Aug Fri 13 19937 3 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
2019-08-02 18 Andrew Aug Fri 1 19937 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-02 18 Maik Aug Fri 36 13642 8 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-02 19 Maik Aug Fri 82 13642 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 2
2019-08-02 19 Andrew Aug Fri 57 19937 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-02 19 Maik Aug Fri 23 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-08-02 19 Maik Aug Fri 47 13642 11 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-02 19 Andrew Aug Fri 14 19937 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-02 20 Maik Aug Fri 11 13642 2 2 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1
2019-08-02 20 Andrew Aug Fri 12 19937 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-08-02 20 Andrew Aug Fri 11 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
2019-08-03 10 Maik Aug Sat 117 13642 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-03 16 Andrew Aug Sat 13 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-08-04 13 Andrew Aug Sun 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-04 14 Andrew Aug Sun 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-04 14 Andrew Aug Sun 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-05 9 Maik Aug Mon 18 13642 4 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1
2019-08-05 9 Andrew Aug Mon 14 19937 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-05 9 Andrew Aug Mon 8 19937 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2019-08-05 9 Maik Aug Mon 27 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-08-05 9 Andrew Aug Mon 1 19937 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-05 9 Andrew Aug Mon 58 19937 10 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0
2019-08-05 9 Andrew Aug Mon 7 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-08-05 14 Andrew Aug Mon 2 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-05 14 Andrew Aug Mon 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
2019-08-05 14 Andrew Aug Mon 8 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-05 17 Andrew Aug Mon 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-05 19 Maik Aug Mon 14 13642 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2019-08-05 19 Maik Aug Mon 14 13642 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0
2019-08-06 0 Andrew Aug Tue 15 19937 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 14 Maik Aug Tue 14 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 14 Andrew Aug Tue 1 19937 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 18 Andrew Aug Tue 27 19937 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 18 Maik Aug Tue 25 13642 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 18 Andrew Aug Tue 7 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-06 18 Andrew Aug Tue 30 19937 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2019-08-06 18 Andrew Aug Tue 31 19937 5 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-06 18 Maik Aug Tue 36 13642 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 18 Andrew Aug Tue 35 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2019-08-06 18 Andrew Aug Tue 25 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 18 Andrew Aug Tue 8 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 19 Andrew Aug Tue 23 19937 4 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-06 19 Andrew Aug Tue 3 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 19 Andrew Aug Tue 8 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 19 Andrew Aug Tue 38 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 19 Andrew Aug Tue 41 19937 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 19 Andrew Aug Tue 16 19937 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-06 19 Andrew Aug Tue 43 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-06 20 Maik Aug Tue 12 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 20 Maik Aug Tue 25 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 20 Maik Aug Tue 48 13642 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 20 Andrew Aug Tue 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 20 Andrew Aug Tue 33 19937 6 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 1
2019-08-06 20 Andrew Aug Tue 39 19937 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 20 Maik Aug Tue 68 13642 11 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 20 Maik Aug Tue 65 13642 11 0 0 1 0 0 0 0 2 0 0 0 1 0 0 1 1 1 1 0 1
2019-08-06 20 Maik Aug Tue 26 13642 6 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0
2019-08-06 20 Maik Aug Tue 2 13642 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2019-08-06 20 Andrew Aug Tue 33 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 20 Andrew Aug Tue 25 19937 6 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 20 Andrew Aug Tue 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 21 Maik Aug Tue 41 13642 8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1
2019-08-06 21 Maik Aug Tue 22 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 21 Andrew Aug Tue 8 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-06 21 Andrew Aug Tue 60 19937 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 22 Maik Aug Tue 17 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-08-06 22 Maik Aug Tue 85 13642 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2019-08-06 22 Andrew Aug Tue 7 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 22 Andrew Aug Tue 14 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 22 Andrew Aug Tue 52 19937 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 22 Andrew Aug Tue 9 19937 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 22 Maik Aug Tue 56 13642 10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 22 Andrew Aug Tue 27 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 23 Maik Aug Tue 10 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 23 Maik Aug Tue 29 13642 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2019-08-06 23 Andrew Aug Tue 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 1 1 0 2
2019-08-06 23 Maik Aug Tue 34 13642 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 23 Andrew Aug Tue 127 19937 25 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 1 1 0 2
2019-08-06 23 Maik Aug Tue 5 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 23 Maik Aug Tue 11 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 23 Andrew Aug Tue 17 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 23 Andrew Aug Tue 12 19937 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-06 23 Andrew Aug Tue 14 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-07 3 Andrew Aug Wed 177 19937 35 0 1 0 2 0 0 1 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-07 8 Andrew Aug Wed 8 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-08-07 9 Andrew Aug Wed 27 19937 6 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
2019-08-07 9 Maik Aug Wed 17 13642 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1
2019-08-07 9 Maik Aug Wed 15 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 9 Andrew Aug Wed 6 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 9 Andrew Aug Wed 11 19937 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 11 Maik Aug Wed 10 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-07 12 Andrew Aug Wed 64 19937 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 12 Andrew Aug Wed 58 19937 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
2019-08-07 12 Andrew Aug Wed 15 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
2019-08-07 12 Maik Aug Wed 22 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 12 Maik Aug Wed 66 13642 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 12 Andrew Aug Wed 129 19937 30 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-07 12 Maik Aug Wed 20 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 13 Maik Aug Wed 31 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 13 Maik Aug Wed 18 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 13 Andrew Aug Wed 18 19937 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2019-08-07 13 Maik Aug Wed 12 13642 2 0 0 0 0 0 0 1 0 0 0 0 1 0 0 2 0 1 1 0 3
2019-08-07 13 Andrew Aug Wed 16 19937 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 1
2019-08-07 13 Andrew Aug Wed 34 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
2019-08-07 13 Maik Aug Wed 9 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-07 13 Maik Aug Wed 13 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2019-08-07 14 Andrew Aug Wed 39 19937 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 14 Andrew Aug Wed 21 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 14 Maik Aug Wed 6 13642 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-07 14 Maik Aug Wed 52 13642 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-07 14 Andrew Aug Wed 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 14 Andrew Aug Wed 12 19937 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 14 Maik Aug Wed 15 13642 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 14 Maik Aug Wed 17 13642 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-07 14 Andrew Aug Wed 7 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-07 14 Andrew Aug Wed 29 19937 6 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 14 Maik Aug Wed 45 13642 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 2 1 0 2
2019-08-07 14 Andrew Aug Wed 3 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 14 Andrew Aug Wed 13 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
2019-08-07 14 Maik Aug Wed 13 13642 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-08-07 16 Andrew Aug Wed 11 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 16 Andrew Aug Wed 38 19937 8 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
2019-08-07 16 Maik Aug Wed 5 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
2019-08-07 16 Maik Aug Wed 33 13642 7 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 16 Maik Aug Wed 39 13642 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 24 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
2019-08-07 17 Andrew Aug Wed 21 19937 5 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
2019-08-07 17 Maik Aug Wed 19 13642 4 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 2
2019-08-07 17 Maik Aug Wed 31 13642 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 10 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Maik Aug Wed 6 13642 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 7 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Maik Aug Wed 8 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 3 19937 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-07 17 Andrew Aug Wed 28 19937 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2019-08-07 17 Maik Aug Wed 69 13642 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Maik Aug Wed 25 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
2019-08-07 17 Andrew Aug Wed 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 19 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 15 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 1 19937 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Maik Aug Wed 21 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 9 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Maik Aug Wed 14 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1
2019-08-07 17 Andrew Aug Wed 3 19937 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
2019-08-07 17 Andrew Aug Wed 57 19937 11 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 2
2019-08-07 17 Andrew Aug Wed 27 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Maik Aug Wed 5 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2
2019-08-07 17 Andrew Aug Wed 8 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Maik Aug Wed 12 13642 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 92 19937 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 39 19937 9 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-07 17 Andrew Aug Wed 23 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-08 16 Andrew Aug Thu 173 19937 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-09 14 Maik Aug Fri 72 13642 10 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-09 14 Maik Aug Fri 86 13642 12 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 14 Andrew Aug Sat 65 19937 13 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Andrew Aug Sat 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Andrew Aug Sat 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Andrew Aug Sat 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Andrew Aug Sat 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Andrew Aug Sat 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Andrew Aug Sat 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Andrew Aug Sat 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-10 16 Andrew Aug Sat 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Maik Aug Sat 14 13642 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-10 16 Maik Aug Sat 14 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Andrew Aug Sat 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 16 Maik Aug Sat 14 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 18 Andrew Aug Sat 17 19937 4 1 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2
2019-08-10 18 Andrew Aug Sat 13 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 18 Maik Aug Sat 15 13642 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
2019-08-10 18 Maik Aug Sat 58 13642 11 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 2 1
2019-08-10 18 Maik Aug Sat 11 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2
2019-08-10 18 Andrew Aug Sat 17 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 18 Andrew Aug Sat 6 19937 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 1 1 2 1 2
2019-08-10 18 Maik Aug Sat 117 13642 22 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-10 19 Maik Aug Sat 25 13642 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 20 Andrew Aug Sat 9 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-10 20 Andrew Aug Sat 23 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
2019-08-10 20 Andrew Aug Sat 25 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-11 9 Andrew Aug Sun 11 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-11 9 Maik Aug Sun 35 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-11 9 Maik Aug Sun 20 13642 3 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-08-11 9 Andrew Aug Sun 48 19937 10 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2
2019-08-11 9 Andrew Aug Sun 10 19937 1 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
2019-08-11 9 Andrew Aug Sun 25 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-11 9 Maik Aug Sun 31 13642 6 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-11 9 Maik Aug Sun 34 13642 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1
2019-08-11 9 Maik Aug Sun 27 13642 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-11 9 Andrew Aug Sun 66 19937 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-11 9 Andrew Aug Sun 90 19937 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-11 9 Andrew Aug Sun 31 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-11 9 Andrew Aug Sun 31 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-08-11 9 Maik Aug Sun 61 13642 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-11 9 Maik Aug Sun 80 13642 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1
2019-08-11 9 Andrew Aug Sun 11 19937 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-08-11 10 Maik Aug Sun 14 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-08-11 13 Andrew Aug Sun 63 19937 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2
